name,time,tem
BK,2020-03-09T08:16:09.596764,23.375
AUX,2020-03-09T08:16:10.512527,50.0
MT,2020-03-09T08:16:11.472237,47.5
HLT,2020-03-09T08:16:12.431955,47.8125
BK,2020-03-09T08:16:14.316888,23.375
AUX,2020-03-09T08:16:15.234886,50.0625
MT,2020-03-09T08:16:16.191876,47.5
HLT,2020-03-09T08:16:17.075567,47.8125
BK,2020-03-09T08:16:19.035085,23.4375
AUX,2020-03-09T08:16:19.954376,50.125
MT,2020-03-09T08:16:20.911854,47.5
HLT,2020-03-09T08:16:21.791632,47.875
BK,2020-03-09T08:16:23.696623,23.4375
AUX,2020-03-09T08:16:24.594262,50.125
MT,2020-03-09T08:16:25.593499,47.5
HLT,2020-03-09T08:16:26.512662,47.875
BK,2020-03-09T08:16:28.474955,23.4375
AUX,2020-03-09T08:16:29.393836,50.1875
MT,2020-03-09T08:16:30.372891,47.5625
HLT,2020-03-09T08:16:31.312485,48.0
BK,2020-03-09T08:16:33.276085,23.4375
AUX,2020-03-09T08:16:34.195589,50.25
MT,2020-03-09T08:16:35.692794,47.625
HLT,2020-03-09T08:16:36.656964,47.9375
BK,2020-03-09T08:16:38.597732,23.4375
AUX,2020-03-09T08:16:39.611469,50.3125
MT,2020-03-09T08:16:40.561350,47.75
HLT,2020-03-09T08:16:41.515347,48.0
BK,2020-03-09T08:16:43.465110,23.4375
AUX,2020-03-09T08:16:44.411769,50.375
MT,2020-03-09T08:16:45.345347,47.75
HLT,2020-03-09T08:16:46.290498,48.0625
BK,2020-03-09T08:16:48.234722,23.5
AUX,2020-03-09T08:16:49.154596,50.375
MT,2020-03-09T08:16:50.111931,47.8125
HLT,2020-03-09T08:16:50.992079,48.125
BK,2020-03-09T08:16:52.974640,23.4375
AUX,2020-03-09T08:16:53.874241,50.4375
MT,2020-03-09T08:16:54.831693,47.8125
HLT,2020-03-09T08:16:55.712141,48.1875
BK,2020-03-09T08:16:57.675201,23.5
AUX,2020-03-09T08:16:58.594148,50.5
MT,2020-03-09T08:16:59.572201,47.8125
HLT,2020-03-09T08:17:00.513899,48.25
BK,2020-03-09T08:17:02.475647,23.4375
AUX,2020-03-09T08:17:03.397991,50.5
MT,2020-03-09T08:17:04.353745,47.8125
HLT,2020-03-09T08:17:05.312602,48.25
BK,2020-03-09T08:17:07.274646,23.5
AUX,2020-03-09T08:17:08.194019,50.5625
MT,2020-03-09T08:17:09.151987,47.9375
HLT,2020-03-09T08:17:10.032524,48.3125
BK,2020-03-09T08:17:11.995063,23.5
AUX,2020-03-09T08:17:12.912084,50.625
MT,2020-03-09T08:17:13.874051,48.0
HLT,2020-03-09T08:17:14.832454,48.3125
BK,2020-03-09T08:17:16.795287,23.5625
AUX,2020-03-09T08:17:17.713042,50.6875
MT,2020-03-09T08:17:18.694026,48.0
HLT,2020-03-09T08:17:19.632830,48.4375
BK,2020-03-09T08:17:21.598169,23.5625
AUX,2020-03-09T08:17:22.511587,50.6875
MT,2020-03-09T08:17:23.394279,48.125
HLT,2020-03-09T08:17:24.352452,48.5
BK,2020-03-09T08:17:26.315094,23.5625
AUX,2020-03-09T08:17:27.312464,50.75
MT,2020-03-09T08:17:28.274488,48.125
HLT,2020-03-09T08:17:29.232295,48.5625
BK,2020-03-09T08:17:31.197104,23.5625
AUX,2020-03-09T08:17:32.112672,50.8125
MT,2020-03-09T08:17:33.074045,48.1875
HLT,2020-03-09T08:17:34.033761,48.5625
BK,2020-03-09T08:17:35.995112,23.5625
AUX,2020-03-09T08:17:36.911724,50.875
MT,2020-03-09T08:17:37.791636,48.1875
HLT,2020-03-09T08:17:38.693934,48.625
BK,2020-03-09T08:17:41.514504,23.5625
AUX,2020-03-09T08:17:42.435005,50.9375
MT,2020-03-09T08:17:43.393418,48.25
HLT,2020-03-09T08:17:44.352649,48.6875
BK,2020-03-09T08:17:46.315288,23.5625
AUX,2020-03-09T08:17:47.233094,50.9375
MT,2020-03-09T08:17:48.193611,48.375
HLT,2020-03-09T08:17:49.151500,48.75
BK,2020-03-09T08:17:51.035187,23.5625
AUX,2020-03-09T08:17:52.094207,50.9375
MT,2020-03-09T08:17:53.280688,48.375
HLT,2020-03-09T08:17:54.197955,48.75
BK,2020-03-09T08:17:56.156044,23.5625
AUX,2020-03-09T08:17:57.112439,50.9375
MT,2020-03-09T08:17:58.034403,48.375
HLT,2020-03-09T08:17:58.993952,48.8125
BK,2020-03-09T08:18:00.955949,23.5625
AUX,2020-03-09T08:18:01.872007,51.0
MT,2020-03-09T08:18:02.772358,48.4375
HLT,2020-03-09T08:18:03.713894,48.875
BK,2020-03-09T08:18:05.675804,23.625
AUX,2020-03-09T08:18:06.591237,51.0625
MT,2020-03-09T08:18:07.472497,48.5
HLT,2020-03-09T08:18:08.433955,48.9375
BK,2020-03-09T08:18:10.398068,23.625
AUX,2020-03-09T08:18:11.312678,51.125
MT,2020-03-09T08:18:12.274340,48.5625
HLT,2020-03-09T08:18:13.234356,48.9375
BK,2020-03-09T08:18:15.195099,23.625
AUX,2020-03-09T08:18:16.111848,51.1875
MT,2020-03-09T08:18:16.992301,48.5625
HLT,2020-03-09T08:18:17.972435,49.0
BK,2020-03-09T08:18:19.956507,23.625
AUX,2020-03-09T08:18:21.088354,51.25
MT,2020-03-09T08:18:22.249166,48.5625
HLT,2020-03-09T08:18:23.185193,49.0
BK,2020-03-09T08:18:25.154083,23.625
AUX,2020-03-09T08:18:26.152115,51.3125
MT,2020-03-09T08:18:27.080506,48.625
HLT,2020-03-09T08:18:28.032053,49.0625
BK,2020-03-09T08:18:29.916331,23.625
AUX,2020-03-09T08:18:30.832736,51.3125
MT,2020-03-09T08:18:31.791963,48.6875
HLT,2020-03-09T08:18:32.672214,49.125
BK,2020-03-09T08:18:34.676719,23.625
AUX,2020-03-09T08:18:35.632248,51.375
MT,2020-03-09T08:18:36.592714,48.75
HLT,2020-03-09T08:18:37.551923,49.125
BK,2020-03-09T08:18:39.438894,23.625
AUX,2020-03-09T08:18:40.352435,51.4375
MT,2020-03-09T08:18:41.312657,48.75
HLT,2020-03-09T08:18:42.272140,49.1875
BK,2020-03-09T08:18:44.236276,23.625
AUX,2020-03-09T08:18:45.152550,51.4375
MT,2020-03-09T08:18:46.112422,48.8125
HLT,2020-03-09T08:18:47.073770,49.1875
BK,2020-03-09T08:18:49.075108,23.6875
AUX,2020-03-09T08:18:50.034172,51.4375
MT,2020-03-09T08:18:50.992825,48.8125
HLT,2020-03-09T08:18:51.957914,49.25
BK,2020-03-09T08:18:53.954370,23.6875
AUX,2020-03-09T08:18:54.914607,51.5
MT,2020-03-09T08:18:55.872476,48.9375
HLT,2020-03-09T08:18:56.832739,49.25
BK,2020-03-09T08:18:58.794839,23.6875
AUX,2020-03-09T08:18:59.734721,51.5
MT,2020-03-09T08:19:00.672420,49.0
HLT,2020-03-09T08:19:01.652367,49.3125
BK,2020-03-09T08:19:03.595234,23.6875
AUX,2020-03-09T08:19:04.513523,51.5625
MT,2020-03-09T08:19:05.472041,49.0625
HLT,2020-03-09T08:19:06.351835,49.375
BK,2020-03-09T08:19:08.236646,23.6875
AUX,2020-03-09T08:19:09.153332,51.625
MT,2020-03-09T08:19:10.111962,49.0625
HLT,2020-03-09T08:19:10.993434,49.375
BK,2020-03-09T08:19:12.955028,23.6875
AUX,2020-03-09T08:19:13.875331,51.625
MT,2020-03-09T08:19:14.831470,49.125
HLT,2020-03-09T08:19:15.711925,49.4375
BK,2020-03-09T08:19:17.616058,23.75
AUX,2020-03-09T08:19:18.513641,51.6875
MT,2020-03-09T08:19:19.472436,49.125
HLT,2020-03-09T08:19:20.431887,49.4375
BK,2020-03-09T08:19:22.315809,23.6875
AUX,2020-03-09T08:19:23.231542,51.75
MT,2020-03-09T08:19:24.134916,49.1875
HLT,2020-03-09T08:19:25.074179,49.5
BK,2020-03-09T08:19:27.055931,23.75
AUX,2020-03-09T08:19:27.966001,51.8125
MT,2020-03-09T08:19:28.914042,49.1875
HLT,2020-03-09T08:19:29.892236,49.5625
BK,2020-03-09T08:19:31.835314,23.75
AUX,2020-03-09T08:19:32.752288,51.875
MT,2020-03-09T08:19:33.714701,49.25
HLT,2020-03-09T08:19:34.670979,49.625
BK,2020-03-09T08:19:36.636497,23.75
AUX,2020-03-09T08:19:37.553923,51.875
MT,2020-03-09T08:19:38.515292,49.25
HLT,2020-03-09T08:19:39.472929,49.625
BK,2020-03-09T08:19:41.434685,23.75
AUX,2020-03-09T08:19:42.355687,51.9375
MT,2020-03-09T08:19:43.381389,49.3125
HLT,2020-03-09T08:19:44.306121,49.6875
BK,2020-03-09T08:19:46.262468,23.75
AUX,2020-03-09T08:19:47.151961,52.0
MT,2020-03-09T08:19:48.031823,49.3125
HLT,2020-03-09T08:19:48.914018,49.75
BK,2020-03-09T08:19:50.906526,23.8125
AUX,2020-03-09T08:19:51.812164,52.0
MT,2020-03-09T08:19:52.753334,49.375
HLT,2020-03-09T08:19:53.714281,49.8125
BK,2020-03-09T08:19:55.675287,23.75
AUX,2020-03-09T08:19:56.592399,52.0625
MT,2020-03-09T08:19:57.552065,49.4375
HLT,2020-03-09T08:19:58.570799,49.8125
BK,2020-03-09T08:20:00.507724,23.8125
AUX,2020-03-09T08:20:01.605994,52.125
MT,2020-03-09T08:20:02.545169,49.5
HLT,2020-03-09T08:20:03.505302,49.875
BK,2020-03-09T08:20:05.435295,23.75
AUX,2020-03-09T08:20:06.352405,52.1875
MT,2020-03-09T08:20:07.313140,49.5625
HLT,2020-03-09T08:20:08.271810,49.9375
BK,2020-03-09T08:20:10.236961,23.8125
AUX,2020-03-09T08:20:11.151786,52.1875
MT,2020-03-09T08:20:12.031854,49.625
HLT,2020-03-09T08:20:12.911813,50.0
BK,2020-03-09T08:20:14.794746,23.8125
AUX,2020-03-09T08:20:15.710099,52.25
MT,2020-03-09T08:20:16.592566,49.625
HLT,2020-03-09T08:20:17.552503,50.0625
BK,2020-03-09T08:20:19.516966,23.8125
AUX,2020-03-09T08:20:20.452054,52.25
MT,2020-03-09T08:20:21.394789,49.625
HLT,2020-03-09T08:20:22.351849,50.125
BK,2020-03-09T08:20:24.237489,23.8125
AUX,2020-03-09T08:20:25.156329,52.375
MT,2020-03-09T08:20:27.070291,49.6875
HLT,2020-03-09T08:20:27.951100,50.1875
BK,2020-03-09T08:20:29.841583,23.8125
AUX,2020-03-09T08:20:30.759241,52.375
MT,2020-03-09T08:20:31.754363,49.75
HLT,2020-03-09T08:20:32.678780,50.1875
BK,2020-03-09T08:20:34.639468,23.75
AUX,2020-03-09T08:20:35.554530,52.375
MT,2020-03-09T08:20:36.525099,49.75
HLT,2020-03-09T08:20:37.483054,50.25
BK,2020-03-09T08:20:39.449398,23.875
AUX,2020-03-09T08:20:40.360448,52.4375
MT,2020-03-09T08:20:41.312718,49.875
HLT,2020-03-09T08:20:42.273776,50.3125
BK,2020-03-09T08:20:44.233480,23.875
AUX,2020-03-09T08:20:45.154522,52.5
MT,2020-03-09T08:20:46.117085,49.9375
HLT,2020-03-09T08:20:47.071328,50.3125
BK,2020-03-09T08:20:48.957223,23.875
AUX,2020-03-09T08:20:49.893857,52.5
MT,2020-03-09T08:20:50.833633,50.0
HLT,2020-03-09T08:20:51.792677,50.375
BK,2020-03-09T08:20:53.755185,23.875
AUX,2020-03-09T08:20:54.696205,52.5625
MT,2020-03-09T08:20:55.633080,50.0
HLT,2020-03-09T08:20:56.590228,50.375
BK,2020-03-09T08:20:58.472111,23.9375
AUX,2020-03-09T08:20:59.396906,52.5625
MT,2020-03-09T08:21:00.393477,50.0
HLT,2020-03-09T08:21:01.312886,50.4375
BK,2020-03-09T08:21:03.277071,23.9375
AUX,2020-03-09T08:21:04.273983,52.625
MT,2020-03-09T08:21:05.233541,50.0
HLT,2020-03-09T08:21:06.191639,50.5
BK,2020-03-09T08:21:08.077202,23.9375
AUX,2020-03-09T08:21:08.994209,52.6875
MT,2020-03-09T08:21:09.952532,50.125
HLT,2020-03-09T08:21:10.934195,50.5
BK,2020-03-09T08:21:12.878213,23.9375
AUX,2020-03-09T08:21:13.815018,52.75
MT,2020-03-09T08:21:14.752336,50.125
HLT,2020-03-09T08:21:15.713497,50.5625
BK,2020-03-09T08:21:17.675237,23.9375
AUX,2020-03-09T08:21:18.594451,52.8125
MT,2020-03-09T08:21:19.552539,50.1875
HLT,2020-03-09T08:21:20.513584,50.625
BK,2020-03-09T08:21:22.489553,23.9375
AUX,2020-03-09T08:21:23.392491,52.875
MT,2020-03-09T08:21:24.353937,50.3125
HLT,2020-03-09T08:21:25.314726,50.625
BK,2020-03-09T08:21:27.279103,23.9375
AUX,2020-03-09T08:21:28.193571,52.875
MT,2020-03-09T08:21:29.153927,50.375
HLT,2020-03-09T08:21:30.113579,50.6875
BK,2020-03-09T08:21:32.075022,23.9375
AUX,2020-03-09T08:21:33.387069,52.9375
MT,2020-03-09T08:21:34.274283,50.3125
HLT,2020-03-09T08:21:35.231858,50.6875
BK,2020-03-09T08:21:37.115841,23.9375
AUX,2020-03-09T08:21:38.031709,52.9375
MT,2020-03-09T08:21:38.913345,50.375
HLT,2020-03-09T08:21:39.872130,50.75
BK,2020-03-09T08:21:41.834705,24.0
AUX,2020-03-09T08:21:42.752217,53.0
MT,2020-03-09T08:21:43.713808,50.4375
HLT,2020-03-09T08:21:44.672158,50.8125
BK,2020-03-09T08:21:46.637036,24.0
AUX,2020-03-09T08:21:47.552479,53.0625
MT,2020-03-09T08:21:48.513680,50.4375
HLT,2020-03-09T08:21:49.473891,50.875
BK,2020-03-09T08:21:51.435027,24.0
AUX,2020-03-09T08:21:52.352360,53.125
MT,2020-03-09T08:21:53.333967,50.5
HLT,2020-03-09T08:21:54.274472,50.9375
BK,2020-03-09T08:21:56.234943,24.0
AUX,2020-03-09T08:21:57.152672,53.125
MT,2020-03-09T08:21:58.114203,50.5625
HLT,2020-03-09T08:21:59.073189,51.0
BK,2020-03-09T08:22:01.915239,24.0625
AUX,2020-03-09T08:22:02.832135,53.1875
MT,2020-03-09T08:22:03.793892,50.625
HLT,2020-03-09T08:22:04.753013,51.0
BK,2020-03-09T08:22:06.717081,24.0625
AUX,2020-03-09T08:22:07.631415,53.25
MT,2020-03-09T08:22:08.515760,50.5625
HLT,2020-03-09T08:22:09.472137,51.0625
BK,2020-03-09T08:22:11.454966,24.0625
AUX,2020-03-09T08:22:12.352551,53.25
MT,2020-03-09T08:22:13.312843,50.625
HLT,2020-03-09T08:22:14.275662,51.125
BK,2020-03-09T08:22:16.233985,24.0625
AUX,2020-03-09T08:22:17.152430,53.3125
MT,2020-03-09T08:22:18.112033,50.6875
HLT,2020-03-09T08:22:19.073368,51.125
BK,2020-03-09T08:22:21.035372,24.0625
AUX,2020-03-09T08:22:21.952118,53.375
MT,2020-03-09T08:22:22.912478,50.75
HLT,2020-03-09T08:22:23.875650,51.125
BK,2020-03-09T08:22:25.836561,24.0625
AUX,2020-03-09T08:22:26.833392,53.4375
MT,2020-03-09T08:22:27.792230,50.8125
HLT,2020-03-09T08:22:28.764276,51.1875
BK,2020-03-09T08:22:30.719364,24.0625
AUX,2020-03-09T08:22:31.632055,53.4375
MT,2020-03-09T08:22:32.521403,50.875
HLT,2020-03-09T08:22:33.849656,51.25
BK,2020-03-09T08:22:35.759844,24.125
AUX,2020-03-09T08:22:36.712462,53.5
MT,2020-03-09T08:22:37.632443,50.9375
HLT,2020-03-09T08:22:38.594929,51.25
BK,2020-03-09T08:22:40.556586,24.125
AUX,2020-03-09T08:22:41.472670,53.5
MT,2020-03-09T08:22:42.431470,50.9375
HLT,2020-03-09T08:22:43.311821,51.3125
BK,2020-03-09T08:22:45.196695,24.125
AUX,2020-03-09T08:22:46.114101,53.5625
MT,2020-03-09T08:22:47.092102,50.9375
HLT,2020-03-09T08:22:48.031926,51.375
BK,2020-03-09T08:22:49.918633,24.125
AUX,2020-03-09T08:22:50.831879,53.625
MT,2020-03-09T08:22:51.712096,51.0
HLT,2020-03-09T08:22:52.671947,51.4375
BK,2020-03-09T08:22:54.554939,24.1875
AUX,2020-03-09T08:22:55.474253,53.6875
MT,2020-03-09T08:22:56.433579,51.0625
HLT,2020-03-09T08:22:57.392830,51.5
BK,2020-03-09T08:22:59.354601,24.125
AUX,2020-03-09T08:23:00.273822,53.6875
MT,2020-03-09T08:23:01.228982,51.0625
HLT,2020-03-09T08:23:02.112356,51.5625
BK,2020-03-09T08:23:04.081803,24.1875
AUX,2020-03-09T08:23:04.995235,53.75
MT,2020-03-09T08:23:05.955332,51.125
HLT,2020-03-09T08:23:06.913562,51.5625
BK,2020-03-09T08:23:08.878549,24.125
AUX,2020-03-09T08:23:09.931655,53.8125
MT,2020-03-09T08:23:10.865884,51.1875
HLT,2020-03-09T08:23:11.826490,51.625
BK,2020-03-09T08:23:15.555884,24.1875
AUX,2020-03-09T08:23:17.425442,53.875
MT,2020-03-09T08:23:18.365890,51.25
HLT,2020-03-09T08:23:19.313834,51.6875
BK,2020-03-09T08:23:21.274669,24.25
AUX,2020-03-09T08:23:23.152538,53.875
MT,2020-03-09T08:23:24.113333,51.3125
HLT,2020-03-09T08:23:25.072189,51.625
BK,2020-03-09T08:23:27.208048,24.1875
AUX,2020-03-09T08:23:28.140956,53.9375
MT,2020-03-09T08:23:29.124433,51.3125
HLT,2020-03-09T08:23:30.067293,51.6875
BK,2020-03-09T08:23:32.030369,24.25
AUX,2020-03-09T08:23:32.947349,54.0
MT,2020-03-09T08:23:33.910485,51.375
HLT,2020-03-09T08:23:35.715825,51.75
BK,2020-03-09T08:23:37.675830,24.25
AUX,2020-03-09T08:23:38.594023,54.0
MT,2020-03-09T08:23:39.557383,51.4375
HLT,2020-03-09T08:23:40.533170,51.8125
BK,2020-03-09T08:23:42.497102,24.25
AUX,2020-03-09T08:23:43.495876,54.0625
MT,2020-03-09T08:23:44.435174,51.5
HLT,2020-03-09T08:23:45.414370,51.9375
BK,2020-03-09T08:23:47.375943,24.25
AUX,2020-03-09T08:23:48.286087,54.125
MT,2020-03-09T08:23:49.235601,51.4375
HLT,2020-03-09T08:23:50.192083,51.9375
BK,2020-03-09T08:23:52.156076,24.25
AUX,2020-03-09T08:23:53.072786,54.125
MT,2020-03-09T08:23:54.034931,51.5
HLT,2020-03-09T08:23:54.994162,52.0
BK,2020-03-09T08:23:56.954710,24.25
AUX,2020-03-09T08:23:57.872577,54.1875
MT,2020-03-09T08:23:58.873844,51.5625
HLT,2020-03-09T08:23:59.794690,52.0
BK,2020-03-09T08:24:01.755464,24.25
AUX,2020-03-09T08:24:02.674272,54.25
MT,2020-03-09T08:24:03.632272,51.625
HLT,2020-03-09T08:24:04.597718,52.0625
BK,2020-03-09T08:24:06.554923,24.3125
AUX,2020-03-09T08:24:07.472681,54.25
MT,2020-03-09T08:24:08.432686,51.625
HLT,2020-03-09T08:24:09.393934,52.125
BK,2020-03-09T08:24:11.354909,24.3125
AUX,2020-03-09T08:24:12.272569,54.3125
MT,2020-03-09T08:24:13.232839,51.75
HLT,2020-03-09T08:24:14.194130,52.1875
BK,2020-03-09T08:24:16.155911,24.3125
AUX,2020-03-09T08:24:17.072427,54.375
MT,2020-03-09T08:24:18.034180,51.875
HLT,2020-03-09T08:24:19.874626,52.25
BK,2020-03-09T08:24:21.836872,24.3125
AUX,2020-03-09T08:24:22.754594,54.4375
MT,2020-03-09T08:24:24.600482,51.875
HLT,2020-03-09T08:24:25.551447,52.3125
BK,2020-03-09T08:24:27.437942,24.3125
AUX,2020-03-09T08:24:28.351560,54.5
MT,2020-03-09T08:24:29.243592,51.875
HLT,2020-03-09T08:24:30.233999,52.3125
BK,2020-03-09T08:24:32.155035,24.3125
AUX,2020-03-09T08:24:33.073156,54.5
MT,2020-03-09T08:24:34.031848,51.9375
HLT,2020-03-09T08:24:34.914559,52.375
BK,2020-03-09T08:24:36.874520,24.3125
AUX,2020-03-09T08:24:37.794258,54.5625
MT,2020-03-09T08:24:38.751853,51.9375
HLT,2020-03-09T08:24:39.634727,52.375
BK,2020-03-09T08:24:41.594332,24.3125
AUX,2020-03-09T08:24:42.512135,54.5625
MT,2020-03-09T08:24:43.472375,52.0
HLT,2020-03-09T08:24:44.434015,52.4375
BK,2020-03-09T08:24:46.394618,24.375
AUX,2020-03-09T08:24:47.313608,54.625
MT,2020-03-09T08:24:48.271901,52.0
HLT,2020-03-09T08:24:49.152078,52.4375
BK,2020-03-09T08:24:51.538015,24.375
AUX,2020-03-09T08:24:52.688544,54.6875
MT,2020-03-09T08:24:53.632382,52.0625
HLT,2020-03-09T08:24:54.679140,52.5
BK,2020-03-09T08:24:56.676521,24.375
AUX,2020-03-09T08:24:57.633538,54.6875
MT,2020-03-09T08:24:58.592275,52.0625
HLT,2020-03-09T08:24:59.565090,52.5
BK,2020-03-09T08:25:01.515473,24.375
AUX,2020-03-09T08:25:02.431996,54.75
MT,2020-03-09T08:25:03.311794,52.1875
HLT,2020-03-09T08:25:04.192311,52.5625
BK,2020-03-09T08:25:06.156586,24.4375
AUX,2020-03-09T08:25:07.074543,54.8125
MT,2020-03-09T08:25:08.031197,52.1875
HLT,2020-03-09T08:25:08.912364,52.625
BK,2020-03-09T08:25:10.876474,24.4375
AUX,2020-03-09T08:25:11.832196,54.8125
MT,2020-03-09T08:25:12.751719,52.25
HLT,2020-03-09T08:25:13.632491,52.625
BK,2020-03-09T08:25:15.598149,24.4375
AUX,2020-03-09T08:25:16.513814,54.875
MT,2020-03-09T08:25:17.472198,52.3125
HLT,2020-03-09T08:25:18.432680,52.6875
BK,2020-03-09T08:25:20.397095,24.4375
AUX,2020-03-09T08:25:21.312785,54.875
MT,2020-03-09T08:25:22.272222,52.375
HLT,2020-03-09T08:25:23.232429,52.75
BK,2020-03-09T08:25:25.214615,24.4375
AUX,2020-03-09T08:25:26.113793,54.9375
MT,2020-03-09T08:25:27.072145,52.4375
HLT,2020-03-09T08:25:28.032425,52.8125
BK,2020-03-09T08:25:23.806446,29.0625
AUX,2020-03-09T08:25:24.715923,63.125
MT,2020-03-09T08:25:25.674744,61.5
HLT,2020-03-09T08:25:26.636068,61.875
BK,2020-03-09T08:25:28.599135,29.0625
AUX,2020-03-09T08:25:29.514777,63.125
MT,2020-03-09T08:25:30.474162,61.4375
HLT,2020-03-09T08:25:31.433437,61.875
BK,2020-03-09T08:25:33.318648,29.0625
AUX,2020-03-09T08:25:34.234420,63.125
MT,2020-03-09T08:25:36.156345,61.375
HLT,2020-03-09T08:25:37.115395,61.8125
BK,2020-03-09T08:25:39.077177,29.0625
AUX,2020-03-09T08:25:39.996629,63.0625
MT,2020-03-09T08:25:40.953780,61.375
HLT,2020-03-09T08:25:41.836241,61.875
BK,2020-03-09T08:25:43.798127,29.0
AUX,2020-03-09T08:25:44.713952,63.0625
MT,2020-03-09T08:25:45.593064,61.375
HLT,2020-03-09T08:25:46.476796,61.875
BK,2020-03-09T08:25:48.443764,29.125
AUX,2020-03-09T08:25:49.376879,63.0625
MT,2020-03-09T08:25:50.315014,61.375
HLT,2020-03-09T08:25:51.274167,61.8125
BK,2020-03-09T08:25:53.238789,29.125
AUX,2020-03-09T08:25:54.154184,63.0625
MT,2020-03-09T08:25:55.114136,61.375
HLT,2020-03-09T08:25:56.076201,61.875
BK,2020-03-09T08:25:58.040102,29.125
AUX,2020-03-09T08:25:58.954466,63.0625
MT,2020-03-09T08:25:59.915528,61.3125
HLT,2020-03-09T08:26:00.954293,61.8125
BK,2020-03-09T08:26:02.916568,29.125
AUX,2020-03-09T08:26:03.835970,63.0
MT,2020-03-09T08:26:04.793261,61.375
HLT,2020-03-09T08:26:05.675976,61.8125
BK,2020-03-09T08:26:07.644010,29.1875
AUX,2020-03-09T08:26:08.557288,63.0
MT,2020-03-09T08:26:09.513697,61.3125
HLT,2020-03-09T08:26:10.393806,61.8125
BK,2020-03-09T08:26:12.277277,29.1875
AUX,2020-03-09T08:26:13.196768,63.0
MT,2020-03-09T08:26:14.193979,61.375
HLT,2020-03-09T08:26:15.113989,61.8125
BK,2020-03-09T08:26:17.076626,29.1875
AUX,2020-03-09T08:26:18.035951,62.9375
MT,2020-03-09T08:26:18.955478,61.375
HLT,2020-03-09T08:26:19.914456,61.8125
BK,2020-03-09T08:26:21.916517,29.1875
AUX,2020-03-09T08:26:22.876084,62.9375
MT,2020-03-09T08:26:23.843466,61.3125
HLT,2020-03-09T08:26:24.794483,61.8125
BK,2020-03-09T08:26:26.795913,29.1875
AUX,2020-03-09T08:26:27.755564,62.9375
MT,2020-03-09T08:26:28.715035,61.3125
HLT,2020-03-09T08:26:29.674612,61.8125
BK,2020-03-09T08:26:31.687927,29.1875
AUX,2020-03-09T08:26:32.639824,62.9375
MT,2020-03-09T08:26:33.594560,61.3125
HLT,2020-03-09T08:26:34.556260,61.75
BK,2020-03-09T08:26:36.558034,29.25
AUX,2020-03-09T08:26:37.515537,62.9375
MT,2020-03-09T08:26:38.475779,61.3125
HLT,2020-03-09T08:26:39.435405,61.75
BK,2020-03-09T08:26:41.397511,29.25
AUX,2020-03-09T08:26:42.315509,63.0625
MT,2020-03-09T08:26:43.314621,61.3125
HLT,2020-03-09T08:26:44.234842,61.75
BK,2020-03-09T08:26:46.196882,29.25
AUX,2020-03-09T08:26:47.115613,63.1875
MT,2020-03-09T08:26:48.094243,61.375
HLT,2020-03-09T08:26:49.036140,61.6875
BK,2020-03-09T08:26:50.997238,29.3125
AUX,2020-03-09T08:26:51.913527,63.25
MT,2020-03-09T08:26:52.796226,61.3125
HLT,2020-03-09T08:26:54.056068,61.75
BK,2020-03-09T08:26:55.990334,29.3125
AUX,2020-03-09T08:26:56.908626,63.3125
MT,2020-03-09T08:26:57.868973,61.3125
HLT,2020-03-09T08:26:58.794849,61.75
BK,2020-03-09T08:27:00.756326,29.3125
AUX,2020-03-09T08:27:01.673990,63.375
MT,2020-03-09T08:27:02.555877,61.3125
HLT,2020-03-09T08:27:03.554383,61.75
BK,2020-03-09T08:27:05.477549,29.3125
AUX,2020-03-09T08:27:06.395888,63.4375
MT,2020-03-09T08:27:07.355950,61.3125
HLT,2020-03-09T08:27:08.313519,61.6875
BK,2020-03-09T08:27:10.196629,29.3125
AUX,2020-03-09T08:27:11.116448,63.5
MT,2020-03-09T08:27:12.075437,61.25
HLT,2020-03-09T08:27:13.033995,61.75
BK,2020-03-09T08:27:14.996602,29.25
AUX,2020-03-09T08:27:15.914618,63.5
MT,2020-03-09T08:27:17.003210,61.25
HLT,2020-03-09T08:27:17.949137,61.75
BK,2020-03-09T08:27:19.880463,29.25
AUX,2020-03-09T08:27:20.794964,63.5625
MT,2020-03-09T08:27:21.774439,61.25
HLT,2020-03-09T08:27:22.716167,61.6875
BK,2020-03-09T08:27:24.676690,29.25
AUX,2020-03-09T08:27:25.596632,63.625
MT,2020-03-09T08:27:26.554555,61.1875
HLT,2020-03-09T08:27:27.515880,61.6875
BK,2020-03-09T08:27:29.497042,29.25
AUX,2020-03-09T08:27:30.394416,63.625
MT,2020-03-09T08:27:31.374957,61.1875
HLT,2020-03-09T08:27:32.315951,61.75
BK,2020-03-09T08:27:34.277194,29.25
AUX,2020-03-09T08:27:35.193656,63.6875
MT,2020-03-09T08:27:36.074545,61.1875
HLT,2020-03-09T08:27:37.076076,61.8125
BK,2020-03-09T08:27:38.998575,29.3125
AUX,2020-03-09T08:27:39.914474,63.75
MT,2020-03-09T08:27:40.874514,61.1875
HLT,2020-03-09T08:27:41.854052,61.8125
BK,2020-03-09T08:27:43.798238,29.3125
AUX,2020-03-09T08:27:44.714872,63.8125
MT,2020-03-09T08:27:45.674434,61.1875
HLT,2020-03-09T08:27:46.636838,61.8125
BK,2020-03-09T08:27:48.598750,29.375
AUX,2020-03-09T08:27:49.516094,63.8125
